"id";"customer_id";"order_date";"price";"cogs";"payment_method";"sku_name";"category";"qty_ordered";"before_discount";"discount_amount";"after_discount";"is_gross";"is_valid";"is_net";"brand"
"ODR5164111803d";"C658753L";"2022-01-16";5510000.0;3801900.0;"Payaxis";"samsung_galaxy-s7-edge-pearl-black";"Mobiles & Tablets";5;27550000.0;0.0;27550000.0;1;0;0;"samsung"
"ODR5164414678g";"C676393L";"2021-11-21";69600.0;59856.0;"Payaxis";"BO_Teddy Bear - Yellow & White";"Kids & Baby";1;69600.0;0.0;69600.0;1;0;0;"others"
"ODR5165535270s";"C373286L";"2022-05-03";301600.0;250328.0;"Payaxis";"jackpot_JP-997";"Appliances";1;301600.0;59740.0;241860.0;1;1;1;"others"
"ODR5167601228u";"C241190L";"2021-07-21";1682000.0;1227860.0;"cod";"closecomfort_PC8";"Appliances";1;1682000.0;0.0;1682000.0;1;1;1;"others"
"ODR5168488928x";"C149895L";"2022-08-13";84100.0;59682.0;"cod";"Zia_EN11";"Books";1;84100.0;0.0;84100.0;1;1;1;"others"
"ODR5169317713l";"C972737L";"2022-10-03";1894686.0;1269388.0;"cod";"SUPER ASIA_SA WCS 65-ELECTRIC WATER COOLER STEEL BODY (65 GALLON";"Appliances";1;1894686.0;0.0;1894686.0;1;1;0;"others"
"ODR5169976210v";"C222936L";"2021-02-12";1588620.0;1064358.0;"cod";"dawlance_ES15 1.0 Ton AC";"Appliances";1;1588620.0;0.0;1588620.0;1;0;0;"others"
"ODR5170526041h";"C913727L";"2022-04-18";510400.0;413424.0;"cod";"HOS-m_RLSAFM125";"Beauty & Grooming";1;510400.0;0.0;510400.0;1;1;1;"others"
"ODR5172489518w";"C220444L";"2021-11-29";156600.0;90190.0;"cod";"HOS-m_CKETM100";"Beauty & Grooming";1;156600.0;0.0;156600.0;1;1;1;"others"
"ODR5173666738v";"C481253L";"2021-05-10";3190.0;2610.0;"cod";"RS_Plain Rusk";"Soghaat";50;159500.0;0.0;159500.0;1;1;1;"others"
"ODR5175128471b";"C191651L";"2021-09-09";400200.0;288144.0;"cod";"nabila_NGELIC FOR IVORY";"Beauty & Grooming";1;400200.0;0.0;400200.0;1;1;1;"others"
"ODR5177487719m";"C878658L";"2021-09-19";37120.0;26796.0;"cod";"RS_Sohan Halwa_Tin-1000 GM";"Soghaat";2;74240.0;0.0;74240.0;1;0;0;"others"
"ODR5180977290v";"C781213L";"2022-04-02";522000.0;433260.0;"cod";"HOS-W_VSBSIBEDP100";"Beauty & Grooming";2;1044000.0;0.0;1044000.0;1;1;0;"others"
"ODR5181036712g";"C832673L";"2022-01-02";282750.0;294060.0;"cod";"AKL_A01136169-AW-06-Beige";"Women Fashion";2;565500.0;0.0;565500.0;1;1;1;"others"
"ODR5182150526q";"C259981L";"2022-04-14";527510.0;432506.0;"cod";"Omron_HEM-7131-E";"Health & Sports";1;527510.0;0.0;527510.0;1;0;0;"others"
"ODR5183576224b";"C378684L";"2021-07-29";319232.0;248994.0;"cod";"AKL_A131128715_SS-127_Purple";"Women Fashion";1;319232.0;0.0;319232.0;1;1;0;"others"
"ODR5187061057z";"C468569L";"2022-02-27";269120.0;172202.0;"cod";"timex_T20501";"Men Fashion";1;269120.0;0.0;269120.0;1;1;0;"others"
"ODR5188604191x";"C712908L";"2022-02-02";12180.0;9918.0;"cod";"RS_Nan Khatai";"Soghaat";20;243600.0;0.0;243600.0;1;0;0;"others"
"ODR5189526155a";"C127259L";"2021-11-13";168200.0;100920.0;"cod";"xenium_DFC-201668";"Home & Living";2;336400.0;0.0;336400.0;1;1;1;"others"
"ODR5190776656o";"C563742L";"2021-08-21";290000.0;200100.0;"cod";"sputnik_510/2-8";"Men Fashion";1;290000.0;0.0;290000.0;1;1;0;"others"
"ODR5192651301f";"C996508L";"2021-12-18";1971768.0;1360506.0;"cod";"Haier_HRF-355";"Appliances";1;1971768.0;0.0;1971768.0;1;0;0;"others"
"ODR5192907019j";"C683241L";"2022-07-25";228230.0;143782.0;"cod";"GFE_22_YonauasIcecreamMaker";"Appliances";3;684690.0;0.0;684690.0;1;0;0;"others"
"ODR5193029868s";"C649500L";"2021-09-07";226200.0;142506.0;"cod";"Braun_Hair Straightener ES-1 ";"Beauty & Grooming";1;226200.0;0.0;226200.0;1;1;1;"others"
"ODR5194387849m";"C738725L";"2022-04-03";1894686.0;1458874.0;"cod";"SUPER ASIA_SA WCS 65-ELECTRIC WATER COOLER STEEL BODY (65 GALL";"Appliances";1;1894686.0;0.0;1894686.0;1;1;0;"others"
"ODR5194811585k";"C150235L";"2022-07-20";58000.0;43500.0;"customercredit";"RB_HouseholdBundle";"Superstore";1;58000.0;0.0;58000.0;1;1;1;"others"
"ODR5196922962l";"C745528L";"2022-05-15";54984.0;39266.0;"jazzwallet";"smsm_8961100500123";"Superstore";1;54984.0;0.0;54984.0;1;0;0;"others"
"ODR5197924502l";"C721874L";"2021-10-17";121800.0;97440.0;"Payaxis";"sapil_Sapil Passion Men 100ML";"Beauty & Grooming";1;121800.0;0.0;121800.0;1;0;0;"others"
"ODR5198303947o";"C719704L";"2022-11-06";103530.0;67280.0;"Payaxis";"ALK_FMCS001-130161452";"Men Fashion";3;310590.0;0.0;310590.0;1;0;0;"others"
"ODR5201013955u";"C482428L";"2021-10-22";318710.0;102022.0;"cod";"unze_GS5639 -Coffee-8";"Men Fashion";1;318710.0;0.0;318710.0;1;1;0;"others"
"ODR5201131502t";"C413769L";"2022-05-19";87000.0;63510.0;"jazzwallet";"Regal_549-C-BLACK-6";"Others";1;87000.0;8700.0;78300.0;1;1;1;"others"
"ODR5201894196e";"C837608L";"2022-04-03";139200.0;115536.0;"cod";"audionic_6954217532172";"Others";1;139200.0;0.0;139200.0;1;1;1;"others"
"ODR5207559878f";"C374672L";"2021-07-20";73950.0;52490.0;"cod";"Karak_Honey 1 Kg";"Superstore";1;73950.0;0.0;73950.0;1;1;0;"others"
"ODR5208001180q";"C145094L";"2022-05-31";58000.0;51040.0;"cod";"RB_HPx5";"Superstore";3;174000.0;0.0;174000.0;1;1;1;"others"
"ODR5210234053b";"C247380L";"2022-05-06";1421000.0;895230.0;"cod";"GMZV_Xbox One PAL-500GB - Black";"Entertainment";1;1421000.0;0.0;1421000.0;1;1;0;"others"
"ODR5211382386x";"C325659L";"2022-09-08";7076000.0;5377760.0;"Easypay";"itech_Apple Macbook Air 13.3  MMG F2";"Computing";1;7076000.0;0.0;7076000.0;1;0;0;"apple"
"ODR5211561369m";"C238230L";"2022-07-14";243600.0;199752.0;"Payaxis";"PlanetX_PX-9001";"Kids & Baby";1;243600.0;0.0;243600.0;1;0;0;"others"
"ODR5211816647n";"C818619L";"2022-03-30";26680.0;18908.0;"cod";"Al Muhafiz Sohan Halwa Almond";"Soghaat";4;106720.0;0.0;106720.0;1;1;1;"others"
"ODR5217662113a";"C889581L";"2021-10-09";57942.0;45182.0;"cod";"Tmall_MM-DR-PAD";"Others";1;57942.0;0.0;57942.0;1;1;1;"others"
"ODR5218219747l";"C317585L";"2022-05-05";344462.0;310010.0;"Payaxis";"HAS_1026";"Entertainment";1;344462.0;0.0;344462.0;1;0;0;"others"
"ODR5223192364t";"C308797L";"2022-12-03";31900.0;26796.0;"cod";"redspot_9789810477189";"School & Education";1;31900.0;0.0;31900.0;1;1;1;"others"
"ODR5223359570n";"C378684L";"2022-02-21";2227200.0;1692672.0;"cod";"IKEA_315284";"Home & Living";1;2227200.0;0.0;2227200.0;1;0;0;"others"
"ODR5224535581i";"C757915L";"2022-01-02";4858660.0;4226982.0;"Payaxis";"iphone-7-32gb-wof-Matt Black";"Mobiles & Tablets";1;4858660.0;0.0;4858660.0;1;0;0;"apple"
"ODR5225739227x";"C191638L";"2022-06-14";3624942.0;2682442.0;"cod";"cc_Huawei-Mate-9-Brown";"Mobiles & Tablets";1;3624942.0;0.0;3624942.0;1;1;0;"huawei"
"ODR5228030050v";"C958358L";"2022-03-18";36250.0;24650.0;"cod";"PlanetX_PX-9021";"Kids & Baby";2;72500.0;0.0;72500.0;1;1;1;"others"
"ODR5228367209c";"C287258L";"2022-03-23";43500.0;35206.0;"cod";"Ctees_CK-PK5-M";"Kids & Baby";2;87000.0;0.0;87000.0;1;1;0;"others"
"ODR5231044148e";"C799927L";"2022-07-07";63510.0;47618.0;"cod";"liberty_9780140296495";"Books";1;63510.0;17400.0;46110.0;1;1;0;"others"
"ODR5232293138l";"C654926L";"2022-01-06";80910.0;49184.0;"Easypay";"alrafa_Ajwa-Dates-400g";"Soghaat";1;80910.0;0.0;80910.0;1;0;0;"others"
"ODR5233312173k";"C203164L";"2021-11-29";2456010.0;2063002.0;"Payaxis";"lenovo_80HR00AKUE";"Computing";1;2456010.0;0.0;2456010.0;1;0;0;"lenovo"
"ODR5234095930e";"C814229L";"2021-07-26";33060.0;20126.0;"cashatdoorstep";"Al Muhafiz Sohan Halwa Cashew";"Soghaat";1;33060.0;0.0;33060.0;1;1;1;"others"
"ODR5236505000y";"C265629L";"2022-02-06";2869840.0;1750556.0;"cod";"Dell_DELL 5559-I5";"Computing";1;2869840.0;0.0;2869840.0;1;1;0;"others"
"ODR5236715188n";"C200115L";"2021-12-15";5571712.0;4234464.0;"cod";"HP_HP 706n A3 black";"Computing";1;5571712.0;0.0;5571712.0;1;1;0;"others"
"ODR5236813360i";"C958287L";"2022-01-28";5150922.0;3760140.0;"cod";"samsung_K6000 49  ";"Entertainment";1;5150922.0;0.0;5150922.0;1;1;0;"samsung"
"ODR5237930163f";"C332672L";"2021-06-12";13630000.0;8723200.0;"Payaxis";"MACBOOK PRO 15-INCH 2.2GHZ QuadCore i7";"Computing";1;13630000.0;0.0;13630000.0;1;0;0;"apple"
"ODR5238989332v";"C809544L";"2021-08-12";60320.0;41006.0;"jazzwallet";"aw_Ultra Shine Wash & Wax-64oz./1893ml ";"Others";1;60320.0;0.0;60320.0;1;1;0;"others"
"ODR5239901905m";"C680479L";"2021-12-31";841000.0;571880.0;"Payaxis";"SNU_NA16E2-03";"Women Fashion";1;841000.0;0.0;841000.0;1;1;1;"others"
"ODR5243514584l";"C788957L";"2022-07-13";410930.0;283620.0;"Easypay";"Timex_T49990";"Men Fashion";1;410930.0;61639.5;349290.5;1;1;1;"others"
"ODR5245802875q";"C884094L";"2022-05-18";35670.0;22446.0;"cod";"BE_Minions-TOOTHPASTE-DESPENSER";"Kids & Baby";2;71340.0;0.0;71340.0;1;1;1;"others"
"ODR5247235251u";"C421236L";"2022-07-07";72500.0;45240.0;"customercredit";"emart_0-37";"Others";1;72500.0;0.0;72500.0;1;1;1;"others"
"ODR5247647742t";"C168098L";"2022-03-31";104400.0;76212.0;"Payaxis";"Truck Art Tea Pot";"Home & Living";1;104400.0;0.0;104400.0;1;1;1;"others"
"ODR5248522535t";"C908490L";"2021-08-16";159500.0;98890.0;"cod";"zubairco_003577";"School & Education";1;159500.0;0.0;159500.0;1;1;1;"others"
"ODR5249221476j";"C128626L";"2022-01-06";29000.0;18270.0;"cod";"RB_Dettol Germ Busting Kit-bf";"Others";1;29000.0;0.0;29000.0;1;1;0;"others"
"ODR5249893764o";"C500766L";"2022-07-07";842160.0;528438.0;"cod";"BHA_K.E-7500+";"Appliances";1;842160.0;0.0;842160.0;1;1;0;"others"
"ODR5251376939y";"C466867L";"2022-02-08";6487648.0;5125228.0;"Payaxis";"iPhone7Plus-Red-256GB";"Mobiles & Tablets";1;6487648.0;0.0;6487648.0;1;0;0;"apple"
"ODR5252067851r";"C199121L";"2021-07-21";742400.0;549376.0;"cod";"Turk & Fillmore Board walk black-7";"Men Fashion";1;742400.0;0.0;742400.0;1;0;0;"others"
"ODR5253861328r";"C175618L";"2021-06-11";342200.0;304558.0;"cod";"Sapphire_US0410";"Women Fashion";1;342200.0;0.0;342200.0;1;1;0;"others"
"ODR5258945639u";"C298406L";"2022-01-14";403100.0;266046.0;"cod";"hijabh_0120-P-827-54";"Women Fashion";1;403100.0;0.0;403100.0;1;1;1;"others"
"ODR5263669954c";"C143684L";"2021-01-10";2203710.0;1652768.0;"cod";"Dawlance Split A/C LVS 30 Red 18000BTU LW";"Others";1;2203710.0;0.0;2203710.0;1;1;0;"others"
"ODR5264955821v";"C127144L";"2022-01-01";524900.0;425140.0;"cod";"coleman_Blue Cooler Combo 54QT";"Home & Living";1;524900.0;0.0;524900.0;1;1;1;"others"
"ODR5268316038y";"C627638L";"2021-09-25";51040.0;47328.0;"cod";"cr_CASHEW NUT PLAIN-500 GM";"Soghaat";2;102080.0;0.0;102080.0;1;1;1;"others"
"ODR5272224032t";"C212002L";"2022-01-21";957000.0;698610.0;"cod";"Castillo_408-CRWBlue-L";"Men Fashion";1;957000.0;0.0;957000.0;1;0;0;"others"
"ODR5273862587q";"C279046L";"2021-08-27";87000.0;75690.0;"cod";"vitamin_Ultra Gainer";"Health & Sports";1;87000.0;0.0;87000.0;1;1;1;"others"
"ODR5275419871l";"C157342L";"2022-03-21";87000.0;62640.0;"cod";"vitamin_TVC-Ultra Slim Plus + BB Cream free";"Health & Sports";1;87000.0;0.0;87000.0;1;1;0;"others"
"ODR5275665660r";"C981219L";"2021-07-14";174000.0;109620.0;"ublcreditcard";"HOS_DVFCWW100";"Beauty & Grooming";1;174000.0;0.0;174000.0;1;0;0;"others"
"ODR5276683716d";"C924458L";"2022-04-19";348000.0;229680.0;"Easypay";"fitn_2730442";"Health & Sports";1;348000.0;0.0;348000.0;1;0;0;"others"
"ODR5278507990c";"C738725L";"2021-10-14";319000.0;210540.0;"cod";"how_DRAKE-44";"Men Fashion";1;319000.0;0.0;319000.0;1;1;0;"others"
"ODR5278613253l";"C336752L";"2022-09-08";9570.0;6090.0;"jazzwallet";"RS_Plain Rusk Pack of 3";"Soghaat";5;47850.0;0.0;47850.0;1;1;1;"others"
"ODR5279491278k";"C914093L";"2021-08-14";18502.0;11252.0;"cod";"Fmate_Shahi Qorma (Boneless)";"Superstore";1;18502.0;0.0;18502.0;1;1;1;"others"
"ODR5279817661g";"C992621L";"2022-05-02";701800.0;610566.0;"Payaxis";"Dawlance_DW-131 HP";"Appliances";1;701800.0;0.0;701800.0;1;1;0;"others"
"ODR5279965098b";"C772704L";"2021-10-28";27608.0;22040.0;"cod";"Progressive_9781472304100 ";"Books";1;27608.0;0.0;27608.0;1;1;0;"others"
"ODR5280447773b";"C823922L";"2022-01-23";188442.0;148828.0;"Payaxis";"Tmall_ASA336";"Health & Sports";3;565326.0;0.0;565326.0;1;0;0;"others"
"ODR5281704280j";"C709150L";"2021-03-11";24940.0;16414.0;"cod";"redspot_9789696230113";"School & Education";8;199520.0;0.0;199520.0;1;1;1;"others"
"ODR5283371464z";"C215074L";"2022-04-01";3758110.0;2968904.0;"Payaxis";"lenovo_20ET000M00";"Computing";1;3758110.0;0.0;3758110.0;1;1;1;"lenovo"
"ODR5283954534r";"C738762L";"2022-05-08";14848.0;11426.0;"cod";"cr_PAN MASALA ( SWEET)-500 GM";"Soghaat";3;44544.0;0.0;44544.0;1;1;1;"others"
"ODR5284162078v";"C162721L";"2022-06-05";173942.0;109562.0;"cod";"Prime_MMJ-KHAKI-M";"Men Fashion";1;173942.0;0.0;173942.0;1;1;0;"others"
"ODR5286709230m";"C593574L";"2022-05-26";290000.0;174000.0;"cod";"ISN_Concentrated-Chocolate-2lbs";"Health & Sports";1;290000.0;0.0;290000.0;1;1;0;"others"
"ODR5288236865e";"C775669L";"2022-06-27";5949466.0;3867150.0;"Easypay";"iPhone7Plus-Matte Black-128GB";"Mobiles & Tablets";1;5949466.0;0.0;5949466.0;1;0;0;"apple"
"ODR5289776387d";"C667729L";"2022-06-19";26970.0;14442.0;"jazzwallet";"RS_Nimcolia-5pack";"Soghaat";3;80910.0;8091.0;72819.0;1;0;0;"others"
"ODR5294138543h";"C241117L";"2021-07-07";46342.0;41702.0;"cod";"ihijab_CN017";"Women Fashion";1;46342.0;0.0;46342.0;1;1;1;"others"
"ODR5296116834e";"C958287L";"2021-08-31";115942.0;84622.0;"cod";"Tmall_MM-DR-MK";"Home & Living";1;115942.0;0.0;115942.0;1;1;1;"others"
"ODR5296464382z";"C191766L";"2022-06-25";72500.0;49996.0;"Easypay";"TCF_Educate-a-Child-for-a-Month";"Others";7;507500.0;0.0;507500.0;1;0;0;"others"
"ODR5297156669j";"C404192L";"2021-10-18";41180.0;27144.0;"cod";"alrafa_Sughai-Dates-400g";"Soghaat";2;82360.0;0.0;82360.0;1;1;1;"others"
"ODR5297823635t";"C415068L";"2022-08-07";78300.0;60262.0;"cod";"PlanetX_PX-9064";"Kids & Baby";1;78300.0;29000.0;49300.0;1;1;0;"others"
"ODR5299046926x";"C846752L";"2022-01-28";287738.0;201376.0;"cod";"MEGUIAR_G3200";"Others";1;287738.0;0.0;287738.0;1;1;1;"others"
"ODR5299424941d";"C172885L";"2022-06-03";751100.0;473164.0;"cod";"Homage_Black Water Dispenser - HWD-42";"Appliances";1;751100.0;0.0;751100.0;1;1;1;"others"
"ODR5300521162m";"C869172L";"2022-01-13";18560.0;15660.0;"cod";"RS_Sohan Halwa Tin";"Soghaat";5;92800.0;0.0;92800.0;1;1;1;"others"
"ODR5300785952g";"C968002L";"2021-12-27";841000.0;647570.0;"cod";"Turk & Fillmore Lazaretto Black-42";"Men Fashion";1;841000.0;0.0;841000.0;1;1;1;"others"
"ODR5301752163i";"C932085L";"2022-06-29";3614560.0;2530192.0;"cod";"cc_samsung_G935F-Blue";"Mobiles & Tablets";1;3614560.0;0.0;3614560.0;1;1;0;"samsung"
"ODR5304185439w";"C610078L";"2021-11-11";1197410.0;1029732.0;"cod";"Haier_LE 32B8000";"Entertainment";1;1197410.0;0.0;1197410.0;1;1;1;"others"
"ODR5304561432z";"C734229L";"2022-12-03";53360.0;30682.0;"cod";"aw_Auto Airco Cleaner Fresh Scent-150ml ";"Others";1;53360.0;0.0;53360.0;1;1;1;"others"
"ODR5304802022b";"C893754L";"2022-01-28";371200.0;256128.0;"jazzvoucher";"Dawlance_MD 4N";"Appliances";1;371200.0;0.0;371200.0;1;1;0;"others"
"ODR5305684425p";"C649227L";"2022-03-13";133342.0;95990.0;"cod";"Tmall_Yoga_mat_Wheel_Combo";"Health & Sports";1;133342.0;0.0;133342.0;1;1;1;"others"
"ODR5308915770r";"C267935L";"2021-12-15";74530.0;49184.0;"Payaxis";"alrafa_Ajwa-Dates-400g";"Soghaat";2;149060.0;0.0;149060.0;1;0;0;"others"
"ODR5312239808x";"C814229L";"2022-06-23";69600.0;57768.0;"cod";"baklawa_Baklava Mix Sweets 1Kg";"Soghaat";2;139200.0;0.0;139200.0;1;1;0;"others"
"ODR5312939931q";"C432780L";"2021-02-11";202855.0;158224.0;"cod";"UnzeLondon_GS5348-9";"Men Fashion";1;202855.0;0.0;202855.0;1;1;1;"others"
"ODR5317768559t";"C115745L";"2021-11-26";306066.0;389470.0;"Payaxis";"SNU_ME16E-7A";"Women Fashion";1;306066.0;61213.2;244852.8;1;0;0;"others"
"ODR5318693292w";"C328276L";"2021-12-13";20242.0;15370.0;"cod";"Telemall_MM-DR-HB-L";"Others";1;20242.0;0.0;20242.0;1;1;1;"others"
"ODR5318994413g";"C154828L";"2021-10-31";742400.0;657720.0;"cod";"Infinix Hot Note X551-1GB-Gold-Nationwide Delivery";"Appliances";1;742400.0;0.0;742400.0;1;1;1;"others"
"ODR5322608927x";"C525405L";"2021-01-09";223300.0;167446.0;"cod";"Cherrys_SK-542-L";"Men Fashion";1;223300.0;0.0;223300.0;1;1;1;"others"
"ODR5324321648f";"C525405L";"2021-10-13";17400.0;13398.0;"Payaxis";"Topline_Waheed Murad His Life and Our Times";"Books";5;87000.0;0.0;87000.0;1;0;0;"others"
"ODR5325075414r";"C980973L";"2021-10-24";3897310.0;2494232.0;"Payaxis";"TLC_TAC-24CS/JET 2 ton";"Appliances";1;3897310.0;0.0;3897310.0;1;0;0;"others"
"ODR5327708226r";"C539086L";"2022-08-04";791700.0;609580.0;"Easypay";"hop_ANKM005";"Beauty & Grooming";1;791700.0;0.0;791700.0;1;0;0;"others"
"ODR5328100230k";"C129011L";"2021-07-27";109910.0;71398.0;"ublcreditcard";"J&J_JJCC-017C";"Kids & Baby";1;109910.0;0.0;109910.0;1;1;1;"others"
"ODR5328230895d";"C869965L";"2021-11-28";88508.0;64554.0;"Payaxis";"MEGUIAR_G1001EU";"Others";1;88508.0;0.0;88508.0;1;0;0;"others"
"ODR5331322891v";"C135084L";"2022-05-01";116000.0;71920.0;"cod";"Susu Unta Camel Milk Powder 20 sachet";"Health & Sports";1;116000.0;0.0;116000.0;1;1;1;"others"
"ODR5331790881t";"C928110L";"2022-06-19";8700.0;7308.0;"Payaxis";"oxford_9780199400270";"Books";1;8700.0;2175.0;6525.0;1;1;0;"others"
"ODR5334340994g";"C452564L";"2022-01-29";206190.0;144304.0;"cod";"JBS_WEN-117";"Home & Living";1;206190.0;0.0;206190.0;1;1;0;"others"
"ODR5334829093n";"C723754L";"2021-11-23";1925600.0;1540480.0;"cod";"AmanJee_PB001";"Women Fashion";1;1925600.0;0.0;1925600.0;1;1;1;"others"
"ODR5338082600i";"C444739L";"2022-10-05";120002.0;85144.0;"Easypay_MA";"Bparcel_8460P";"Computing";1;120002.0;0.0;120002.0;1;0;0;"others"
"ODR5339431590n";"C600915L";"2022-05-28";50460.0;40832.0;"jazzwallet";"SN_ajwa400gm";"Soghaat";2;100920.0;0.0;100920.0;1;1;1;"others"
"ODR5339863397j";"C655824L";"2022-04-04";1682000.0;1227860.0;"cod";"closecomfort_PC8";"Appliances";1;1682000.0;0.0;1682000.0;1;1;1;"others"
"ODR5342751759c";"C153475L";"2021-02-12";145000.0;102950.0;"cod";"Relaxsit_RS-56";"Home & Living";2;290000.0;0.0;290000.0;1;1;0;"others"
"ODR5346141117m";"C249483L";"2022-04-27";2683950.0;2025186.0;"cashatdoorstep";"Haier_HSU-18LKE";"Appliances";2;5367900.0;0.0;5367900.0;1;1;1;"others"
"ODR5346636931i";"C160493L";"2021-10-25";121800.0;73080.0;"cod";"RAJESH_RAJ205";"Home & Living";1;121800.0;0.0;121800.0;1;1;1;"others"
"ODR5347048069e";"C678059L";"2022-07-30";145000.0;94250.0;"cod";"Entertainer Asia_Vouch 365 - 2017 Book Karachi";"Others";1;145000.0;0.0;145000.0;1;0;0;"others"
"ODR5348264203s";"C144554L";"2022-03-20";191342.0;144304.0;"Easypay";"Tmall_Vimax";"Health & Sports";1;191342.0;0.0;191342.0;1;0;0;"others"
"ODR5349190564f";"C169465L";"2022-04-07";11600.0;6960.0;"cod";"Baklawa_Cake Rusk Per Pack 330g";"Soghaat";3;34800.0;0.0;34800.0;1;1;1;"others"
"ODR5352818176j";"C908803L";"2022-01-05";50170.0;42630.0;"Payaxis";"ziqi_Zn-1455-TS";"Kids & Baby";1;50170.0;3934.72;46235.28;1;0;0;"others"
"ODR5353120350x";"C243493L";"2021-11-29";104168.0;70238.0;"cod";"liberty_9780751565355";"Books";1;104168.0;0.0;104168.0;1;1;1;"others"
"ODR5358417042o";"C901131L";"2022-06-03";74530.0;49184.0;"cod";"alrafa_Ajwa-Dates-400g";"Soghaat";1;74530.0;0.0;74530.0;1;1;1;"others"
"ODR5359346756k";"C629303L";"2022-04-03";8352.0;6322.0;"cod";"BK1200200MS";"Soghaat";20;167040.0;0.0;167040.0;1;1;0;"others"
"ODR5359458917u";"C189483L";"2021-07-13";22910.0;19894.0;"cod";"Paramount_9789694949697";"School & Education";1;22910.0;0.0;22910.0;1;1;1;"others"
"ODR5360835335q";"C729711L";"2022-03-30";232000.0;204160.0;"Payaxis";"Eglo_3890";"Home & Living";1;232000.0;0.0;232000.0;1;1;0;"others"
"ODR5362236417s";"C299714L";"2022-05-17";110142.0;61654.0;"Easypay_MA";"stripyinterior_Ludo Rug";"Home & Living";1;110142.0;0.0;110142.0;1;0;0;"others"
"ODR5362634614d";"C975587L";"2022-11-02";362500.0;315346.0;"Payaxis";"Geepas_GK6862";"Appliances";2;725000.0;0.0;725000.0;1;0;0;"others"
"ODR5363377612x";"C283300L";"2021-07-07";326250.0;212048.0;"cod";"majestic_15 Pieces Cookware Set";"Home & Living";1;326250.0;0.0;326250.0;1;1;1;"others"
"ODR5364005327c";"C186186L";"2022-06-02";220922.0;185542.0;"cod";"tucano_BLABK-B";"Computing";1;220922.0;0.0;220922.0;1;1;1;"others"
"ODR5364666303c";"C770987L";"2021-11-12";98600.0;55854.0;"cod";"RAJESH_RAJ183";"Kids & Baby";1;98600.0;0.0;98600.0;1;1;1;"others"
"ODR5367302609r";"C972737L";"2022-01-25";725000.0;442250.0;"cod";"Homage_Cream White Water Dispenser with Refrigerator Cabinet - H";"Appliances";1;725000.0;0.0;725000.0;1;1;0;"others"
"ODR5367728733r";"C720927L";"2021-08-25";80330.0;57014.0;"internetbanking";"stinnos_1825";"Kids & Baby";2;160660.0;0.0;160660.0;1;0;0;"others"
"ODR5369218855r";"C585651L";"2022-02-06";493000.0;389470.0;"Easypay";"ALK_FC-14-17-A131140055";"Women Fashion";1;493000.0;0.0;493000.0;1;1;0;"others"
"ODR5369548050g";"C266750L";"2022-05-29";4638840.0;3757414.0;"cod";"plk_FWI/ 953 638_9";"Men Fashion";1;4638840.0;0.0;4638840.0;1;1;0;"others"
"ODR5370380383s";"C418656L";"2022-02-24";243252.0;218892.0;"Payaxis";"Omron_NE-C803-E";"Health & Sports";1;243252.0;0.0;243252.0;1;0;0;"others"
"ODR5370519349j";"C988804L";"2021-02-10";417600.0;283968.0;"cod";"HOS-m_GACM75";"Beauty & Grooming";1;417600.0;0.0;417600.0;1;1;1;"others"
"ODR5372104357r";"C149990L";"2021-12-26";4734540.0;3787632.0;"cod";"Apple iPhone 6S Plus 16GB Silver";"Mobiles & Tablets";1;4734540.0;0.0;4734540.0;1;1;1;"apple"
"ODR5373158637y";"C187532L";"2022-11-01";57942.0;35960.0;"cod";"RB_Harpic Loot Sale-bf";"Superstore";5;289710.0;0.0;289710.0;1;1;0;"others"
"ODR5374673151h";"C367865L";"2022-06-16";545200.0;490680.0;"Payaxis";"Lacie_STET2000400-2TB";"Computing";1;545200.0;85260.0;459940.0;1;0;0;"others"
"ODR5375223826f";"C731348L";"2022-07-31";153700.0;135256.0;"cod";"Charizma_DG40";"Others";1;153700.0;0.0;153700.0;1;1;1;"others"
"ODR5376896253d";"C145580L";"2022-04-19";15398942.0;10471262.0;"Easypay_MA";"Samsung_65KU7000";"Entertainment";1;15398942.0;0.0;15398942.0;1;0;0;"samsung"
"ODR5377747380h";"C506838L";"2022-04-02";56550.0;49764.0;"jazzvoucher";"cr_PISTA SALTED-500 GM";"Soghaat";1;56550.0;0.0;56550.0;1;0;0;"others"
"ODR5379296718t";"C707817L";"2021-04-12";232000.0;139200.0;"Payaxis";"ssw_WC-06 -Regular Fit Small";"Men Fashion";1;232000.0;0.0;232000.0;1;0;0;"others"
"ODR5382228305t";"C629303L";"2022-02-23";8352.0;6322.0;"cod";"BK1200200MS";"Soghaat";20;167040.0;0.0;167040.0;1;1;0;"others"
"ODR5386140395g";"C531144L";"2021-08-12";22040.0;19372.0;"customercredit";"RS_Double Delight";"Soghaat";10;220400.0;0.0;220400.0;1;1;0;"others"
"ODR5386549922n";"C527370L";"2021-10-30";5979336.0;4551782.0;"Payaxis";"Apple iPhone 6S Plus 64GB";"Computing";1;5979336.0;0.0;5979336.0;1;0;0;"apple"
"ODR5388176410w";"C921228L";"2022-07-01";56550.0;50286.0;"cod";"barico_BS017-";"School & Education";1;56550.0;0.0;56550.0;1;1;0;"others"
"ODR5388196221c";"C527720L";"2022-12-08";145000.0;135546.0;"cod";"emart_Dessini-Kitchen-Double-Grill-Pressure-Pan";"Home & Living";1;145000.0;0.0;145000.0;1;1;1;"others"
